hh_id,perid,household_serial_no,pnum,age,sex,miltary,pemploy,pstudent,ptype,educ,grade,occen5,occsoc5,indcen,weeks,hours,rac1p,hisp,version,timeFactorWork,timeFactorNonWork,SampleRate
912147,2501067,0,2,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,1,0,0.38,0.44,1.0
912147,2501068,0,3,3,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.62,0.67,1.0
912147,2501069,0,4,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.48,1.45,1.0
912147,2501070,0,5,11,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.6,1.55,1.0
912147,2501071,0,6,61,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,1.5,1.46,1.0
912148,2501072,0,1,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,1.45,1.41,1.0
912148,2501073,0,2,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,0.38,0.44,1.0
912148,2501074,0,3,28,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,1.12,1.12,1.0
912148,2501075,0,4,30,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,0.13,0.17,1.0
912149,2501076,0,1,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.69,0.74,1.0
912149,2501077,0,2,14,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,0.49,0.54,1.0
912149,2501078,0,3,37,2,0,2,3,2,13,0,0,31-1010,0,1,0,8,2,0,2.33,2.15,1.0
912149,2501079,0,4,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.33,0.39,1.0
912150,2501080,0,1,27,1,0,3,3,4,13,0,0,11-1021,0,5,0,1,2,0,0.49,0.55,1.0
912150,2501081,0,2,28,1,0,2,3,2,9,0,0,31-1010,0,1,0,1,2,0,0.19,0.23,1.0
912150,2501082,0,3,29,2,0,2,3,2,13,0,0,11-1021,0,1,0,8,2,0,0.77,0.82,1.0
912150,2501083,0,4,29,1,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.78,0.82,1.0
912150,2501084,0,5,30,2,0,2,3,2,13,0,0,45-1010,0,5,0,1,2,0,1.19,1.19,1.0
912150,2501085,0,6,30,2,0,1,3,1,13,0,0,11-1021,0,1,35,5,2,0,0.85,0.89,1.0
912150,2501086,0,7,31,1,0,2,3,2,13,0,0,31-1010,0,5,0,1,2,0,2.18,2.02,1.0
912150,2501087,0,8,44,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.53,0.59,1.0
912150,2501088,0,9,1,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.2,1.2,1.0
912150,2501089,0,10,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.66,0.71,1.0
912151,2501090,0,1,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,0.65,0.7,1.0
912151,2501091,0,2,13,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,1.03,1.05,1.0
912151,2501092,0,3,19,1,0,2,3,2,9,0,0,51-1011,0,1,0,1,2,0,0.97,1.0,1.0
912151,2501093,0,4,22,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.58,0.64,1.0
912151,2501094,0,5,45,1,0,3,3,4,9,0,0,45-1010,0,5,0,8,2,0,0.51,0.56,1.0
912152,2501095,0,1,28,1,0,3,3,4,9,0,0,51-1011,0,5,0,8,2,0,0.21,0.26,1.0
912152,2501096,0,2,58,2,0,3,3,4,1,0,0,00-0000,0,5,0,1,2,0,1.1,1.11,1.0
912153,2501097,0,1,28,1,0,3,3,4,13,0,0,11-1021,0,5,0,9,1,0,0.32,0.37,1.0
912153,2501098,0,2,44,2,0,3,3,4,9,0,0,41-1011,0,5,0,9,1,0,0.24,0.3,1.0
912154,2501099,0,1,3,1,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.54,1.49,1.0
912154,2501100,0,2,2,1,0,4,3,8,1,0,0,00-0000,0,5,0,9,1,0,0.79,0.83,1.0
912154,2501101,0,3,26,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,1.03,1.05,1.0
912154,2501102,0,4,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.62,0.67,1.0
912155,2501103,0,1,26,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.07,1.08,1.0
912156,2501104,0,1,72,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,0.46,0.52,1.0
912157,2501105,0,1,63,1,0,2,3,2,9,0,0,11-1021,0,1,0,1,1,0,0.37,0.43,1.0
912157,2501106,0,2,82,2,0,3,3,5,13,0,0,00-0000,0,5,0,1,1,0,0.85,0.88,1.0
912158,2501107,0,1,23,2,0,3,3,4,9,0,0,41-1011,0,5,0,8,2,0,0.53,0.58,1.0
912158,2501108,0,2,23,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.72,0.76,1.0
912158,2501109,0,3,24,2,0,3,3,4,9,0,0,41-1011,0,5,0,1,2,0,1.75,1.67,1.0
912158,2501110,0,4,26,2,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,0.92,0.95,1.0
912159,2501111,0,1,25,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,1.14,1.14,1.0
912160,2501112,0,1,25,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.37,0.42,1.0
912160,2501113,0,2,26,1,0,2,3,2,13,0,0,41-1011,0,1,0,9,2,0,0.54,0.6,1.0
912161,2501114,0,1,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.58,0.63,1.0
912161,2501115,0,2,27,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.93,0.96,1.0
912161,2501116,0,3,30,2,0,2,3,2,9,0,0,41-1011,0,1,0,8,2,0,2.02,1.9,1.0
912162,2501117,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.22,0.27,1.0
912162,2501118,0,2,14,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,3.27,2.89,1.0
912162,2501119,0,3,23,1,1,2,3,2,9,0,0,55-1010,9770,5,35,8,2,0,0.78,0.82,1.0
912162,2501120,0,4,34,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,0.82,0.86,1.0
912162,2501121,0,5,0,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,0.24,0.29,1.0
912163,2501122,0,1,19,1,0,3,2,3,9,6,0,00-0000,0,5,0,8,2,0,0.68,0.73,1.0
912163,2501123,0,2,31,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.86,0.89,1.0
912163,2501124,0,3,46,2,0,3,3,4,13,0,0,00-0000,0,5,0,8,2,0,0.83,0.87,1.0
912164,2501125,0,1,9,1,0,4,1,7,1,2,0,00-0000,0,5,0,2,1,0,0.65,0.7,1.0
912164,2501126,0,2,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.25,1.24,1.0
912164,2501127,0,3,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.17,1.17,1.0
912164,2501128,0,4,38,2,0,1,3,1,13,0,0,41-1011,0,1,35,8,2,0,1.95,1.83,1.0
912164,2501129,0,5,47,1,0,1,3,1,13,0,0,11-1021,0,1,35,5,2,0,2.84,2.56,1.0
912165,2501130,0,1,1,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,2,0,1.14,1.15,1.0
912165,2501131,0,2,22,2,0,3,2,3,9,6,0,41-1011,0,5,0,8,2,0,1.33,1.31,1.0
912165,2501132,0,3,23,1,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.48,0.53,1.0
912165,2501133,0,4,26,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,2,0,0.55,0.61,1.0
912165,2501134,0,5,42,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,0.14,0.19,1.0
912165,2501135,0,6,47,1,0,1,3,1,13,0,0,11-1021,0,1,35,8,2,0,1.63,1.57,1.0
912165,2501136,0,7,21,1,0,1,3,1,9,0,0,11-1021,0,1,35,9,1,0,0.35,0.41,1.0
912165,2501137,0,8,22,1,0,1,2,1,9,6,0,11-1021,0,1,35,1,1,0,0.44,0.5,1.0
912165,2501138,0,9,22,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.82,1.73,1.0
912166,2501139,0,1,23,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,2,0,1.52,1.48,1.0
912166,2501140,0,2,26,2,0,1,2,1,9,6,0,11-1021,0,1,35,1,2,0,0.41,0.47,1.0
912166,2501141,0,3,49,2,0,1,3,1,1,0,0,31-1010,0,1,35,8,2,0,2.44,2.24,1.0
912166,2501142,0,4,70,1,0,3,3,5,13,0,0,11-1021,0,5,0,8,2,0,0.44,0.5,1.0
912167,2501143,0,1,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.16,1.16,1.0
912167,2501144,0,2,12,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.02,1.04,1.0
912167,2501145,0,3,14,2,0,4,1,7,1,5,0,00-0000,0,5,0,1,2,0,0.5,0.55,1.0
912167,2501146,0,4,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,1,2,0,0.52,0.58,1.0
912167,2501147,0,5,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,2,2,0,0.87,0.9,1.0
912167,2501148,0,6,17,1,0,3,1,6,1,5,0,00-0000,0,5,0,8,2,0,0.58,0.64,1.0
912167,2501149,0,7,57,2,0,2,3,2,13,0,0,11-1021,0,1,0,8,2,0,0.48,0.53,1.0
912167,2501150,0,8,26,1,0,2,3,2,13,0,0,31-1010,0,5,0,1,1,0,0.34,0.4,1.0
912168,2501151,0,1,47,2,0,2,3,2,9,0,0,11-1021,0,1,0,9,1,0,1.14,1.15,1.0
912168,2501152,0,2,59,2,0,1,3,1,9,0,0,11-1021,0,1,35,9,1,0,0.6,0.66,1.0
912169,2501153,0,1,25,1,0,1,2,1,9,6,0,45-1010,0,1,35,1,1,0,0.37,0.43,1.0
912169,2501154,0,2,38,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.54,0.59,1.0
912170,2501155,0,1,31,2,0,1,3,1,13,0,0,11-1021,0,1,35,5,1,0,1.49,1.45,1.0
912170,2501156,0,2,29,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.48,0.53,1.0
912171,2501157,0,1,38,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.88,0.91,1.0
912171,2501158,0,2,56,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.05,1.07,1.0
912172,2501159,0,1,45,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.35,1.33,1.0
912172,2501160,0,2,49,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.3,1.29,1.0
912173,2501161,0,1,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.1,1.11,1.0
912173,2501162,0,2,33,2,0,1,3,1,9,0,0,41-1011,0,1,35,8,1,0,0.55,0.61,1.0
912173,2501163,0,3,55,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.68,0.72,1.0
912174,2501164,0,1,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,1,0,1.14,1.15,1.0
912174,2501165,0,2,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.53,0.59,1.0
912174,2501166,0,3,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.49,1.45,1.0
912174,2501167,0,4,40,2,0,3,3,4,9,0,0,31-1010,0,5,0,1,1,0,0.6,0.66,1.0
912174,2501168,0,5,59,1,0,3,3,4,1,0,0,00-0000,0,5,0,1,1,0,0.38,0.43,1.0
912175,2501169,0,1,54,2,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,1.96,1.84,1.0
912175,2501170,0,2,66,1,0,3,3,5,1,0,0,00-0000,0,5,0,1,1,0,0.55,0.6,1.0
912175,2501171,0,3,72,2,0,2,3,2,9,0,0,41-1011,0,1,0,1,1,0,0.96,0.98,1.0
912176,2501172,0,1,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.58,0.64,1.0
912176,2501173,0,2,28,2,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,1.44,1.4,1.0
912176,2501174,0,3,97,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.31,1.29,1.0
912177,2501175,0,1,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.81,0.85,1.0
912177,2501176,0,2,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.55,0.6,1.0
912177,2501177,0,3,24,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,0.45,0.5,1.0
912178,2501178,0,1,23,2,0,3,3,4,9,0,0,00-0000,0,5,0,8,2,0,1.76,1.68,1.0
912178,2501179,0,2,24,2,0,2,3,2,9,0,0,31-1010,0,5,0,8,2,0,0.66,0.71,1.0
912178,2501180,0,3,25,2,0,3,2,3,9,6,0,41-1011,0,5,0,1,2,0,2.98,2.67,1.0
912178,2501181,0,4,25,2,0,1,3,1,13,0,0,31-1010,0,1,35,8,2,0,1.28,1.27,1.0
912179,2501182,0,1,5,2,0,4,1,8,1,2,0,00-0000,0,5,0,9,2,0,0.34,0.4,1.0
912179,2501183,0,2,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.17,0.22,1.0
912179,2501184,0,3,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.45,0.51,1.0
912179,2501185,0,4,22,2,0,3,3,4,9,0,0,31-1010,0,5,0,1,2,0,0.47,0.53,1.0
912179,2501186,0,5,32,1,0,1,3,1,9,0,0,31-1010,0,1,35,8,2,0,1.0,1.02,1.0
912180,2501187,0,1,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.72,1.64,1.0
912180,2501188,0,2,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.87,0.91,1.0
912180,2501189,0,3,37,1,0,3,3,4,13,0,0,11-1021,0,5,0,8,2,0,4.89,4.12,1.0
912180,2501190,0,4,43,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,2,0,0.91,0.94,1.0
912181,2501191,0,1,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,2,0,0.99,1.01,1.0
912181,2501192,0,2,7,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,1.8,1.71,1.0
912181,2501193,0,3,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.21,0.26,1.0
912181,2501194,0,4,12,1,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,0.49,0.54,1.0
912181,2501195,0,5,20,2,0,2,2,3,9,6,0,41-1011,0,1,0,1,2,0,0.73,0.77,1.0
912181,2501196,0,6,37,1,0,3,3,4,9,0,0,45-1010,0,5,0,1,2,0,0.75,0.79,1.0
912182,2501197,0,1,27,2,0,3,3,4,13,0,0,00-0000,0,5,0,1,2,0,2.03,1.9,1.0
912182,2501198,0,2,32,1,0,1,3,1,9,0,0,31-1010,0,1,35,2,2,0,0.72,0.76,1.0
912182,2501199,0,3,34,1,0,2,3,2,13,0,0,11-1021,0,1,0,8,2,0,1.67,1.61,1.0
912182,2501200,0,4,38,1,0,1,2,1,9,6,0,45-1010,0,1,35,5,2,0,1.15,1.15,1.0
912182,2501201,0,5,47,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,2.28,2.1,1.0
912182,2501202,0,6,52,2,0,2,3,2,1,0,0,31-1010,0,1,0,8,2,0,2.23,2.07,1.0
912182,2501203,0,7,61,1,0,2,3,2,9,0,0,11-1021,0,5,35,8,2,0,0.73,0.77,1.0
912182,2501204,0,8,67,1,0,3,3,5,13,0,0,11-1021,0,5,0,1,2,0,0.18,0.23,1.0
912182,2501205,0,9,78,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,2,0,0.82,0.86,1.0
912183,2501206,0,1,72,2,0,3,3,5,13,0,0,00-0000,0,5,0,5,1,0,2.01,1.89,1.0
912183,2501207,0,2,79,1,0,3,3,5,13,0,0,00-0000,0,5,0,5,1,0,1.12,1.13,1.0
912184,2501208,0,1,30,2,0,1,3,1,13,0,0,11-1021,0,1,35,9,1,0,0.73,0.78,1.0
912184,2501209,0,2,50,1,0,3,3,4,9,0,0,51-1011,0,5,0,9,1,0,3.41,3.0,1.0
912185,2501210,0,1,34,2,0,1,3,1,13,0,0,11-1021,0,1,35,9,1,0,1.52,1.47,1.0
912185,2501211,0,2,40,1,0,1,3,1,9,0,0,41-1011,0,1,35,9,1,0,1.26,1.25,1.0
912186,2501212,0,1,24,2,0,2,3,2,9,0,0,31-1010,0,5,0,1,1,0,0.6,0.65,1.0
912186,2501213,0,2,25,1,0,1,3,1,9,0,0,45-1010,0,1,35,1,1,0,0.62,0.67,1.0
912186,2501214,0,3,25,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,1.14,1.14,1.0
912187,2501215,0,1,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.93,1.82,1.0
912187,2501216,0,2,4,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.44,0.5,1.0
912187,2501217,0,3,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.25,0.31,1.0
912187,2501218,0,4,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.88,0.91,1.0
912187,2501219,0,5,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.37,0.42,1.0
912187,2501220,0,6,24,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.82,1.73,1.0
912188,2501221,0,1,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.97,0.99,1.0
912188,2501222,0,2,27,1,0,1,3,1,1,0,0,45-1010,0,1,35,1,1,0,1.08,1.1,1.0
912188,2501223,0,3,62,2,0,3,3,4,9,0,0,51-1011,0,5,0,1,1,0,0.66,0.71,1.0
912189,2501224,0,1,33,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,0.81,0.85,1.0
912189,2501225,0,2,36,1,0,3,2,3,9,6,0,45-1010,0,5,0,1,1,0,0.53,0.59,1.0
912190,2501226,0,1,51,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,0.65,0.7,1.0
912190,2501227,0,2,2,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.88,1.78,1.0
912190,2501228,0,3,49,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.59,0.64,1.0
912191,2501229,0,1,48,2,0,1,3,1,13,0,0,41-1011,0,1,35,1,1,0,2.07,1.94,1.0
912191,2501230,0,2,60,1,0,3,3,4,13,0,0,45-1010,0,5,0,1,1,0,0.47,0.52,1.0
912192,2501231,0,1,8,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.98,1.0,1.0
912192,2501232,0,2,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.01,1.03,1.0
912192,2501233,0,3,10,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.2,1.2,1.0
912192,2501234,0,4,16,2,0,3,1,6,1,5,0,00-0000,0,5,0,1,1,0,2.23,2.07,1.0
912192,2501235,0,5,38,2,0,3,3,4,13,0,0,41-1011,0,5,0,1,1,0,1.33,1.32,1.0
912192,2501236,0,6,65,2,0,2,3,2,13,0,0,11-1021,0,5,0,1,1,0,2.28,2.1,1.0
912193,2501237,0,1,70,2,0,2,3,2,9,0,0,41-1011,0,1,0,1,1,0,1.78,1.69,1.0
912194,2501238,0,1,66,1,0,3,3,5,9,0,0,00-0000,0,5,0,6,1,0,0.48,0.53,1.0
912194,2501239,0,2,86,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,2.22,2.06,1.0
912195,2501240,0,1,71,2,0,2,3,2,9,0,0,41-1011,0,1,0,1,1,0,1.43,1.4,1.0
912195,2501241,0,2,88,2,0,3,3,5,1,0,0,00-0000,0,5,0,1,1,0,0.7,0.74,1.0
912310,2501558,0,1,51,2,0,2,3,2,9,0,0,41-1011,0,1,0,1,1,0,0.46,0.52,1.0
912310,2501559,0,2,52,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.67,0.72,1.0
912311,2501560,0,1,7,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,0.28,0.34,1.0
912311,2501561,0,2,9,2,0,4,1,7,1,2,0,00-0000,0,5,0,8,2,0,1.19,1.19,1.0
912311,2501562,0,3,15,1,0,4,1,7,1,5,0,00-0000,0,5,0,8,2,0,0.46,0.52,1.0
912311,2501563,0,4,39,2,0,1,3,1,1,0,0,51-1011,0,1,35,1,2,0,0.31,0.37,1.0
912311,2501564,0,5,46,1,0,1,3,1,9,0,0,45-1010,0,1,35,8,2,0,0.16,0.2,1.0
912312,2501565,0,1,19,2,0,3,3,4,1,0,0,00-0000,0,5,0,8,2,0,0.86,0.89,1.0
912312,2501566,0,2,18,1,0,2,3,2,9,0,0,41-1011,0,5,35,8,2,0,2.08,1.94,1.0
912312,2501567,0,3,62,2,0,3,3,4,1,0,0,11-1021,0,5,0,9,2,0,0.39,0.44,1.0
912312,2501568,0,4,48,1,0,1,3,1,9,0,0,45-1010,0,1,35,8,2,0,1.04,1.05,1.0
912313,2501569,0,1,92,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,1,0,1.17,1.17,1.0
912314,2501570,0,1,39,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,2,0,1.23,1.23,1.0
912314,2501571,0,2,26,1,0,1,3,1,9,0,0,11-1021,0,1,35,8,2,0,0.93,0.95,1.0
912314,2501572,0,3,51,1,0,1,3,1,9,0,0,11-1021,0,1,35,1,2,0,0.56,0.61,1.0
912315,2501573,0,1,15,1,0,4,1,7,1,5,0,00-0000,0,5,0,1,1,0,0.34,0.39,1.0
912315,2501574,0,2,31,2,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,0.43,0.49,1.0
912315,2501575,0,3,6,2,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,0.64,0.69,1.0
912315,2501576,0,4,5,1,0,4,1,8,1,2,0,00-0000,0,5,0,1,1,0,2.43,2.22,1.0
912315,2501577,0,5,0,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.7,0.75,1.0
912316,2501578,0,1,7,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,1,0,1.63,1.57,1.0
912316,2501579,0,2,35,2,0,1,3,1,1,0,0,31-1010,0,1,35,1,1,0,0.23,0.28,1.0
912316,2501580,0,3,32,1,0,1,3,1,1,0,0,31-1010,0,1,35,1,1,0,0.32,0.37,1.0
912316,2501581,0,4,4,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.51,0.57,1.0
912316,2501582,0,5,0,1,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,1.2,1.2,1.0
912317,2501583,0,1,60,2,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,1.57,1.52,1.0
912317,2501584,0,2,62,1,0,3,3,4,9,0,0,00-0000,0,5,0,1,1,0,0.85,0.89,1.0
912318,2501585,0,1,43,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.52,0.57,1.0
912318,2501586,0,2,34,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,1.04,1.06,1.0
912319,2501587,0,1,84,1,0,3,3,5,1,0,0,00-0000,0,5,0,1,2,0,0.69,0.73,1.0
912319,2501588,0,2,87,2,0,3,3,5,9,0,0,00-0000,0,5,0,1,2,0,0.76,0.8,1.0
912320,2501589,0,1,54,2,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,0.29,0.35,1.0
912321,2501590,0,1,61,1,0,1,3,1,9,0,0,31-1010,0,1,35,1,1,0,0.8,0.84,1.0
912321,2501591,0,2,55,2,0,3,3,4,13,0,0,00-0000,0,5,0,1,2,0,0.44,0.5,1.0
912322,2501592,0,1,60,2,0,1,3,1,9,0,0,11-1021,0,1,35,1,1,0,0.63,0.69,1.0
912323,2501593,0,1,45,2,0,3,3,4,13,0,0,11-1021,0,5,0,1,1,0,1.88,1.78,1.0
912324,2501594,0,1,54,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,1,0,0.96,0.98,1.0
912325,2501595,0,1,46,1,0,3,3,4,9,0,0,51-1011,0,5,0,1,1,0,0.54,0.59,1.0
912326,2501596,0,1,31,2,0,2,3,2,13,0,0,11-1021,0,1,0,1,1,0,0.21,0.26,1.0
912327,2501597,0,1,30,1,0,2,3,2,9,0,0,11-1021,0,1,0,1,1,0,0.78,0.82,1.0
912328,2501598,0,1,57,2,0,1,3,1,1,0,0,51-1011,0,1,35,1,1,0,0.98,1.01,1.0
912328,2501599,0,2,62,1,0,3,3,4,13,0,0,45-1010,0,5,0,1,1,0,1.12,1.12,1.0
912329,2501600,0,1,31,2,0,1,3,1,13,0,0,41-1011,0,1,35,8,2,0,0.49,0.55,1.0
912329,2501601,0,2,37,1,0,1,3,1,9,0,0,55-1010,9770,1,35,8,2,0,0.85,0.88,1.0
912330,2501602,0,1,28,1,0,1,2,1,13,6,0,11-1021,0,1,35,1,1,0,0.73,0.77,1.0
912330,2501603,0,2,30,2,0,1,3,1,1,0,0,31-1010,0,1,35,1,1,0,1.3,1.29,1.0
912330,2501604,0,3,0,2,0,4,3,8,1,0,0,00-0000,0,5,0,1,1,0,0.46,0.51,1.0
912331,2501605,0,1,29,1,0,2,3,2,9,0,0,41-1011,0,1,0,8,2,0,0.5,0.56,1.0
912331,2501606,0,2,40,2,0,2,3,2,13,0,0,11-1021,0,1,0,1,2,0,0.43,0.49,1.0
912332,2501607,0,1,27,2,0,3,3,4,9,0,0,00-0000,0,5,0,8,2,0,0.43,0.49,1.0
912333,2501608,0,1,21,2,0,1,2,1,9,6,0,31-1010,0,1,35,9,1,0,1.08,1.09,1.0
912333,2501609,0,2,18,1,0,3,2,3,9,6,0,00-0000,0,5,0,6,1,0,1.27,1.26,1.0
912333,2501610,0,3,23,2,0,3,3,4,9,0,0,00-0000,0,5,0,6,1,0,0.91,0.94,1.0
912333,2501611,0,4,48,1,0,1,3,1,13,0,0,41-1011,0,1,35,6,1,0,1.16,1.16,1.0
912333,2501612,0,5,50,2,0,1,3,1,9,0,0,11-1021,0,1,35,6,1,0,2.34,2.15,1.0
912334,2501613,0,1,28,1,0,1,3,1,9,0,0,41-1011,0,1,35,1,1,0,1.95,1.84,1.0
912334,2501614,0,2,34,2,0,1,3,1,9,0,0,51-1011,0,1,35,1,1,0,0.68,0.72,1.0
912335,2501615,0,1,4,2,0,4,3,8,1,0,0,00-0000,0,5,0,8,2,0,1.46,1.42,1.0
912335,2501616,0,2,21,2,0,2,3,2,9,0,0,31-1010,0,1,0,8,2,0,0.42,0.48,1.0
912335,2501617,0,3,31,1,0,1,3,1,13,0,0,11-1021,0,1,35,1,2,0,1.22,1.22,1.0
912335,2501618,0,4,35,2,0,1,3,1,13,0,0,41-1011,0,1,35,8,2,0,1.48,1.44,1.0
912336,2501619,0,1,26,1,0,2,2,3,13,6,0,11-1021,0,1,0,1,1,0,0.2,0.24,1.0
912337,2501620,0,1,7,2,0,4,1,7,1,2,0,00-0000,0,5,0,9,2,0,0.8,0.84,1.0
912337,2501621,0,2,9,1,0,4,1,7,1,2,0,00-0000,0,5,0,1,2,0,3.4,2.99,1.0
