hh_id,household_serial_no,TAZ,MAZ,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty,SampleRate
910843,0,675,14441,4,134326,1,0,1,4,3,0,0,11.841,1.0
910844,0,675,14441,2,35151,1,0,1,6,2,0,0,3.099,1.0
910845,0,675,14441,2,35121,0,0,1,6,2,0,0,3.358,1.0
910846,0,675,14441,1,21755,0,0,1,6,3,0,0,2.08,1.0
910847,0,675,14441,2,55887,0,0,1,4,2,0,0,4.927,1.0
910848,0,675,14441,4,131265,2,0,5,1,3,0,0,5.044,1.0
910849,0,675,14441,3,72882,3,0,4,1,2,0,0,3.188,1.0
910850,0,675,14441,3,61116,2,0,2,1,2,0,0,4.185,1.0
910851,0,675,14441,2,45533,1,0,3,1,2,0,0,2.594,1.0
910852,0,675,14441,2,40247,0,0,1,4,2,0,0,3.548,1.0
910853,0,675,14442,4,113538,1,0,3,1,3,0,0,6.469,1.0
910854,0,675,14442,5,227892,0,0,1,6,2,0,0,21.791,1.0
910855,0,675,14442,2,59388,4,0,4,1,2,0,0,2.641,1.0
910856,0,675,14442,2,49450,2,0,3,1,2,0,0,2.899,1.0
910857,0,675,14442,1,7263,2,0,4,1,3,0,0,0.323,1.0
910858,0,675,14442,2,32871,2,0,3,1,2,0,0,1.873,1.0
910859,0,675,14442,2,34311,2,0,2,1,2,0,0,2.35,1.0
910860,0,675,14442,5,167354,1,0,2,2,2,0,0,11.461,1.0
910861,0,675,14442,4,147857,1,0,2,1,2,0,0,11.218,1.0
910862,0,675,14442,3,92463,0,0,2,1,3,0,0,7.015,1.0
910863,0,675,14442,2,40588,1,0,4,1,2,0,0,1.835,1.0
910864,0,675,14442,3,72148,2,0,3,1,2,0,0,4.23,1.0
910865,0,675,14442,2,31791,0,0,2,7,3,0,0,2.412,1.0
910866,0,675,14442,3,99487,0,0,4,1,2,0,0,4.499,1.0
910867,0,675,14442,4,117863,1,0,4,1,2,0,0,5.156,1.0
910868,0,675,14442,2,37940,1,0,1,4,2,0,0,3.344,1.0
910869,0,675,14442,2,33081,1,0,3,3,3,0,0,1.939,1.0
910870,0,675,14442,3,84303,1,0,1,4,2,0,0,7.432,1.0
910871,0,675,14442,2,50837,0,0,1,6,2,0,0,4.481,1.0
910872,0,675,14442,5,262946,1,0,1,6,2,0,0,23.179,1.0
910873,0,675,14442,1,12661,1,0,1,4,2,0,0,1.116,1.0
910874,0,675,14442,2,48103,1,0,1,4,2,0,0,4.24,1.0
910875,0,675,14442,2,37142,1,0,1,4,2,0,0,3.552,1.0
910876,0,675,14442,2,30993,0,0,1,4,2,0,0,2.732,1.0
910877,0,675,14442,3,66719,1,0,1,6,2,0,0,5.881,1.0
910878,0,675,14442,3,83421,1,0,1,6,2,0,0,7.354,1.0
910879,0,675,14442,2,48879,1,0,1,4,2,0,0,4.309,1.0
910880,0,675,14442,5,194006,1,0,1,4,3,0,0,17.102,1.0
910881,0,675,14442,5,249509,0,0,1,4,2,0,0,23.858,1.0
910882,0,675,14442,5,164355,2,0,3,1,2,0,0,9.364,1.0
910883,0,675,14442,3,73422,2,0,3,1,3,0,0,4.305,1.0
910884,0,675,14442,1,29737,1,0,1,4,3,0,0,2.843,1.0
910885,0,675,14442,3,73912,1,0,3,2,2,0,0,4.207,1.0
910886,0,675,14442,3,88861,3,0,6,3,2,0,0,2.837,1.0
910887,0,675,14442,1,15528,1,0,2,3,2,0,0,1.178,1.0
910888,0,675,14442,3,70726,1,0,7,2,2,0,0,1.97,1.0
910889,0,675,14442,4,109132,2,0,3,1,2,0,0,6.398,1.0
910890,0,675,14442,2,43935,2,0,2,1,2,0,0,3.009,1.0
910891,0,675,14442,2,37798,3,0,4,1,2,0,0,1.681,1.0
910892,0,675,14442,5,184074,1,0,3,5,2,0,0,10.487,1.0
910893,0,675,14442,5,262362,3,0,3,5,2,0,0,15.381,1.0
910894,0,675,14442,3,72785,1,0,1,6,2,0,0,6.416,1.0
910895,0,675,14442,2,47328,1,0,2,2,2,0,0,3.241,1.0
910896,0,675,14442,1,5383,1,0,4,1,2,0,0,0.243,1.0
910897,0,675,14442,2,32212,0,0,1,4,2,0,0,3.08,1.0
910898,0,675,14442,3,90996,2,0,4,1,2,0,0,3.981,1.0
910899,0,675,14442,1,10275,1,0,1,4,2,0,0,0.906,1.0
910900,0,675,14442,2,35091,1,0,1,6,2,0,0,3.093,1.0
910901,0,675,14442,2,38025,0,0,1,4,2,0,0,3.352,1.0
910902,0,675,14442,1,8289,2,0,4,5,2,0,0,0.369,1.0
910903,0,675,14442,3,67372,1,0,2,1,3,0,0,4.614,1.0
910904,0,675,14442,3,93826,1,0,2,2,2,0,0,6.426,1.0
910905,0,675,14442,4,133798,2,0,5,1,2,0,0,5.142,1.0
910906,0,749,14407,3,64104,2,0,2,5,2,0,0,4.39,1.0
910907,0,749,14407,4,133059,2,0,2,1,2,0,0,9.112,1.0
910908,0,749,14407,1,12174,0,0,2,5,2,0,0,0.834,1.0
910909,0,749,14407,2,39449,2,0,3,1,2,0,0,2.248,1.0
910910,0,749,14407,4,128522,1,0,3,1,8,0,0,7.322,1.0
910911,0,749,14407,4,125884,3,0,4,1,3,0,0,5.597,1.0
910912,0,749,14407,2,54183,1,0,2,3,2,0,0,4.111,1.0
910913,0,749,14407,1,10713,1,0,3,1,8,0,0,0.628,1.0
910914,0,749,14407,3,72246,0,0,1,6,2,0,0,6.908,1.0
910915,0,749,14407,4,130632,1,0,2,1,8,0,0,9.911,1.0
910916,0,749,14407,2,39677,1,0,2,1,2,0,0,2.717,1.0
910917,0,749,14407,2,44352,2,0,8,2,3,0,0,1.196,1.0
910918,0,749,14407,4,101793,2,0,4,1,2,0,0,4.526,1.0
910919,0,675,14444,1,9642,1,0,2,1,2,0,0,0.66,1.0
910920,0,675,14444,3,65085,3,0,3,1,2,0,0,3.816,1.0
910921,0,675,14444,4,121135,2,0,3,3,2,0,0,7.102,1.0
910922,0,675,14444,3,84989,1,0,2,1,2,0,0,5.82,1.0
910923,0,675,14444,3,90184,2,0,2,1,2,0,0,6.176,1.0
910924,0,675,14444,2,52917,0,0,1,4,2,0,0,5.06,1.0
910925,0,675,14444,1,19814,0,0,2,1,2,0,0,1.503,1.0
910926,0,675,14444,2,32932,2,0,5,3,2,0,0,1.235,1.0
910927,0,675,14444,2,33742,1,0,2,3,2,0,0,2.56,1.0
910928,0,675,14444,2,37968,1,0,2,3,3,0,0,2.526,1.0
910929,0,675,14444,3,71217,2,0,3,3,2,0,0,4.057,1.0
910930,0,675,14444,5,179353,2,0,4,1,2,0,0,7.846,1.0
910931,0,675,14444,5,159256,4,0,5,3,3,0,0,5.787,1.0
910932,0,675,14444,4,126517,2,0,3,3,2,0,0,7.208,1.0
910933,0,675,14444,2,40811,2,0,3,3,2,0,0,2.393,1.0
910934,0,675,14444,5,289237,2,0,4,1,2,0,0,12.653,1.0
910935,0,675,14444,1,9740,1,0,1,6,2,0,0,0.859,1.0
910936,0,675,14444,3,91205,1,0,1,4,2,0,0,8.04,1.0
910937,0,675,14444,3,92673,0,0,1,6,2,0,0,8.861,1.0
910938,0,675,14444,1,8886,1,0,1,6,2,0,0,0.85,1.0
910939,0,675,14444,2,32512,0,0,1,6,2,0,0,3.109,1.0
910940,0,675,14444,3,66671,1,0,1,4,2,0,0,5.877,1.0
910941,0,675,14444,2,49980,1,0,1,4,2,0,0,4.779,1.0
910942,0,675,14444,5,172754,1,0,2,7,2,0,0,11.831,1.0
910943,0,675,14444,3,74059,1,0,3,1,3,0,0,4.219,1.0
910944,0,675,14444,2,49286,1,0,3,3,3,0,0,2.805,1.0
910945,0,675,14444,5,165255,0,0,3,7,2,0,0,9.688,1.0
910946,0,675,14444,2,42061,2,0,3,5,3,0,0,2.466,1.0
910947,0,675,14444,3,65551,2,0,5,1,2,0,0,2.519,1.0
910948,0,675,14444,3,76264,2,0,2,5,2,0,0,5.223,1.0
910949,0,675,14444,4,148157,3,0,3,3,2,0,0,8.686,1.0
911039,0,749,14404,3,83470,2,0,4,1,2,0,0,3.652,1.0
911040,0,749,14404,5,199265,2,0,2,1,3,0,0,13.646,1.0
911041,0,749,14404,5,310270,0,0,2,3,2,0,0,20.643,1.0
911042,0,749,14404,5,194590,1,0,4,3,2,0,0,8.769,1.0
911043,0,749,14404,2,51449,3,0,4,3,2,0,0,2.288,1.0
911044,0,749,14404,5,267620,1,0,2,7,2,0,0,20.305,1.0
911045,0,749,14404,1,25780,1,0,2,1,2,0,0,1.956,1.0
911046,0,749,14404,5,160155,2,0,3,2,2,0,0,9.125,1.0
911047,0,749,14404,1,10810,1,0,2,1,2,0,0,0.74,1.0
911048,0,749,14404,1,9545,2,0,3,1,3,0,0,0.544,1.0
911049,0,749,14404,1,19651,2,0,3,1,2,0,0,1.152,1.0
911050,0,749,14404,3,82783,7,0,8,7,2,0,0,2.062,1.0
911051,0,749,14404,1,3760,1,0,2,1,2,0,0,0.257,1.0
911052,0,749,14404,1,8716,2,0,4,1,2,0,0,0.381,1.0
911053,0,749,14404,3,80186,1,0,4,1,2,0,0,3.565,1.0
911054,0,749,14404,2,53938,1,0,4,1,2,0,0,2.36,1.0
911055,0,749,14404,2,57895,1,0,3,1,2,0,0,3.394,1.0
911056,0,749,14404,2,39107,0,0,1,4,2,0,0,3.739,1.0
911057,0,749,14404,3,65644,0,0,1,6,2,0,0,5.787,1.0
911058,0,749,14404,4,118708,1,0,1,6,2,0,0,10.464,1.0
911059,0,749,14404,5,179053,1,0,1,6,2,0,0,17.121,1.0
911060,0,749,14404,1,10470,1,0,1,4,2,0,0,0.923,1.0
911061,0,749,14404,4,109971,1,0,1,6,2,0,0,9.694,1.0
911062,0,749,14404,2,58361,1,0,1,6,3,0,0,5.145,1.0
911063,0,749,14404,3,72833,1,0,3,1,2,0,0,4.15,1.0
911064,0,749,14404,3,98439,1,0,1,6,2,0,0,8.678,1.0
911065,0,749,14404,2,51163,3,0,5,1,2,0,0,1.886,1.0
911066,0,749,14404,1,27828,2,0,3,3,2,0,0,1.631,1.0
911067,0,749,14404,4,133693,3,0,4,1,3,0,0,5.944,1.0
911068,0,749,14404,3,72441,1,0,2,1,2,0,0,5.496,1.0
911069,0,749,14404,1,9496,2,0,3,1,2,0,0,0.541,1.0
911070,0,749,14404,5,269957,4,0,4,2,2,0,0,12.003,1.0
911071,0,749,14404,2,55046,2,0,4,1,2,0,0,2.489,1.0
911072,0,749,14404,2,36288,1,0,3,1,2,0,0,2.127,1.0
911073,0,749,14404,4,105148,1,0,1,4,2,0,0,9.269,1.0
911074,0,749,14404,3,97810,1,0,3,1,2,0,0,5.573,1.0
911075,0,749,14404,4,147257,2,0,4,1,2,0,0,6.442,1.0
911076,0,749,14404,5,219128,2,0,2,7,2,0,0,15.007,1.0
911077,0,749,14404,4,101374,1,0,2,3,2,0,0,6.745,1.0
911078,0,749,14404,4,144557,1,0,5,3,3,0,0,5.555,1.0
911079,0,749,14404,4,116175,2,0,3,7,2,0,0,6.811,1.0
911080,0,725,14429,2,33232,1,0,2,7,8,0,0,2.521,1.0
911081,0,725,14429,5,306180,3,0,5,1,8,0,0,11.478,1.0
911082,0,725,14429,4,136459,3,0,3,5,8,0,0,8.0,1.0
911083,0,725,14429,2,42113,1,0,2,3,8,0,0,2.884,1.0
911084,0,725,14429,4,141258,5,0,6,1,2,0,0,4.51,1.0
911085,0,725,14429,1,26360,0,0,1,6,2,0,0,2.521,1.0
911086,0,725,14429,2,48553,1,0,5,1,8,0,0,1.866,1.0
911087,0,725,14429,3,61209,1,0,2,1,8,0,0,4.644,1.0
911088,0,725,14429,3,99173,1,0,1,4,2,0,0,8.742,1.0
911089,0,725,14429,3,67046,1,0,1,6,8,0,0,5.91,1.0
911090,0,725,14429,3,81852,1,0,1,6,8,0,0,7.215,1.0
911091,0,725,14429,3,81117,1,0,1,4,8,0,0,7.151,1.0
911092,0,725,14429,1,11492,1,0,1,4,2,0,0,1.099,1.0
911093,0,725,14429,2,51041,1,0,1,6,2,0,0,4.499,1.0
911094,0,725,14429,2,51857,1,0,4,1,8,0,0,2.345,1.0
911095,0,725,14429,4,110181,2,0,6,3,2,0,0,3.592,1.0
911096,0,725,14429,3,83862,1,0,8,3,8,0,0,2.357,1.0
911097,0,725,14429,4,118814,2,0,2,5,2,0,0,8.137,1.0
911098,0,725,14429,3,68276,1,0,2,5,8,0,0,4.676,1.0
911099,0,725,14429,3,68766,2,0,3,1,3,0,0,3.918,1.0
911100,0,725,14429,2,39164,2,0,2,2,2,0,0,2.682,1.0
911101,0,725,14429,2,54439,1,0,2,1,8,0,0,4.13,1.0
911102,0,725,14429,3,89400,2,0,6,1,2,0,0,3.068,1.0
911103,0,725,14429,3,61490,1,0,2,7,8,0,0,4.211,1.0
911104,0,725,14429,4,109551,2,0,5,2,2,0,0,4.107,1.0
911105,0,725,14429,4,145158,4,0,5,3,8,0,0,5.352,1.0
911188,0,733,14402,1,29192,2,0,2,3,2,0,0,1.999,1.0
911189,0,733,14402,4,104100,1,0,2,1,2,0,0,7.129,1.0
911190,0,733,14402,3,86802,2,0,3,1,2,0,0,4.945,1.0
911191,0,733,14402,1,20137,1,0,3,3,3,0,0,1.147,1.0
911192,0,733,14402,1,13489,1,0,2,7,2,0,0,0.924,1.0
911193,0,733,14402,4,100221,1,0,3,7,2,0,0,5.876,1.0
911194,0,733,14402,3,88910,1,0,2,1,2,0,0,6.089,1.0
911195,0,733,14402,5,286900,2,0,3,1,2,0,0,16.346,1.0
911196,0,733,14402,4,131160,1,0,4,1,2,0,0,5.738,1.0
911197,0,733,14402,2,52632,1,0,2,2,2,0,0,3.604,1.0
911198,0,733,14402,1,6836,1,0,3,1,2,0,0,0.389,1.0
911199,0,733,14402,3,92883,1,0,2,1,2,0,0,6.361,1.0
911200,0,733,14402,3,73079,1,0,1,6,3,0,0,6.442,1.0
911201,0,733,14402,2,45941,0,0,1,4,2,0,0,4.05,1.0
911202,0,733,14402,3,65411,1,0,1,4,2,0,0,5.766,1.0
911203,0,733,14402,2,37085,1,0,1,6,2,0,0,3.269,1.0
911204,0,733,14402,2,34851,1,0,1,6,2,0,0,3.072,1.0
911205,0,733,14402,5,240161,2,0,4,1,2,0,0,10.861,1.0
911206,0,733,14402,1,19005,2,0,5,1,2,0,0,0.712,1.0
911207,0,733,14402,4,109027,2,0,6,1,2,0,0,3.627,1.0
911208,0,733,14402,2,57241,2,0,4,1,3,0,0,2.545,1.0
911209,0,733,14402,2,40531,1,0,8,1,2,0,0,1.13,1.0
911210,0,733,14402,2,38224,1,0,1,4,2,0,0,3.37,1.0
911211,0,733,14402,1,2136,0,0,2,1,2,0,0,0.162,1.0
911212,0,733,14402,4,119552,2,0,4,1,2,0,0,5.406,1.0
911213,0,749,14406,2,44143,3,0,4,1,2,0,0,1.963,1.0
911214,0,749,14406,3,97181,0,0,2,3,2,0,0,7.373,1.0
911215,0,749,14406,3,85969,2,0,3,1,2,0,0,4.898,1.0
911216,0,749,14406,2,59902,0,0,2,1,2,0,0,4.545,1.0
911217,0,749,14406,2,58268,3,0,4,7,2,0,0,2.591,1.0
911218,0,749,14406,5,175754,2,0,3,1,2,0,0,10.304,1.0
911219,0,749,14406,2,37029,1,0,2,1,3,0,0,2.809,1.0
911220,0,749,14406,4,110914,2,0,3,1,2,0,0,6.503,1.0
911221,0,749,14406,2,48675,1,0,1,6,2,0,0,4.291,1.0
911222,0,749,14406,4,121557,0,0,1,4,2,0,0,11.623,1.0
911223,0,749,14406,1,171,1,0,1,6,2,0,0,0.015,1.0
911224,0,749,14406,1,10616,1,0,1,6,2,0,0,0.936,1.0
911225,0,749,14406,2,56587,0,0,1,6,2,0,0,4.988,1.0
911226,0,749,14406,1,15312,0,0,1,4,2,0,0,1.35,1.0
911227,0,749,14406,2,39876,1,0,2,7,2,0,0,2.731,1.0
911228,0,749,14406,5,310854,2,0,4,1,2,0,0,14.058,1.0
911229,0,749,14406,1,26476,3,0,4,1,2,0,0,1.158,1.0
911230,0,749,14406,4,127361,2,0,3,1,3,0,0,7.467,1.0
911231,0,749,14406,2,49369,1,0,2,7,2,0,0,3.381,1.0
911232,0,749,14406,5,296832,4,0,6,1,2,0,0,9.477,1.0
911233,0,749,14406,3,80970,1,0,3,3,2,0,0,4.609,1.0
911234,0,749,14406,5,159856,1,0,2,3,2,0,0,10.636,1.0
911286,0,751,14423,3,79009,3,0,3,3,2,0,0,4.632,1.0
911287,0,751,14423,2,32271,1,0,3,3,2,0,0,1.839,1.0
911288,0,751,14423,3,90135,0,0,2,1,2,0,0,6.839,1.0
911289,0,751,14423,3,60275,1,0,2,3,2,0,0,4.573,1.0
911290,0,751,14423,2,54626,2,0,2,1,2,0,0,3.741,1.0
911291,0,751,14423,3,99802,2,0,2,1,2,0,0,6.835,1.0
911292,0,751,14423,1,28100,1,0,2,5,3,0,0,2.132,1.0
911293,0,751,14423,3,61583,2,0,2,7,3,0,0,4.217,1.0
911294,0,751,14423,4,129999,2,0,2,7,2,0,0,8.903,1.0
911295,0,751,14423,1,28319,1,0,1,4,2,0,0,2.496,1.0
911296,0,751,14423,2,37341,1,0,1,4,2,0,0,3.292,1.0
911297,0,751,14423,1,18924,0,0,1,4,2,0,0,1.668,1.0
911298,0,751,14423,2,53571,1,0,1,4,2,0,0,4.722,1.0
911299,0,751,14423,4,106406,0,0,1,6,2,0,0,10.175,1.0
911300,0,751,14423,3,65224,5,0,8,1,2,0,0,1.667,1.0
911301,0,751,14423,3,60742,2,0,2,1,2,0,0,4.16,1.0
911302,0,751,14423,3,91101,2,0,3,1,2,0,0,5.19,1.0
911303,0,751,14423,4,138858,2,0,2,7,2,0,0,9.51,1.0
911304,0,751,14423,3,67605,2,0,2,5,2,0,0,4.63,1.0
911305,0,751,14423,3,65271,2,0,3,1,2,0,0,3.719,1.0
911306,0,751,14423,2,34881,2,0,2,1,2,0,0,2.389,1.0
911307,0,751,14423,3,89743,2,0,2,1,2,0,0,6.146,1.0
911308,0,751,14423,3,82734,1,0,3,3,2,0,0,4.714,1.0
911309,0,751,14423,2,43727,2,0,2,1,2,0,0,2.995,1.0
911310,0,733,14401,3,95399,1,0,4,1,2,0,0,4.314,1.0
911311,0,733,14401,3,74843,1,0,3,1,2,0,0,4.264,1.0
911312,0,733,14401,2,30720,1,0,3,1,2,0,0,1.801,1.0
911313,0,733,14401,4,121873,0,0,1,4,3,0,0,10.743,1.0
911314,0,733,14401,2,33831,1,0,2,1,2,0,0,2.317,1.0
911315,0,733,14401,2,48471,3,0,4,3,2,0,0,2.12,1.0
911316,0,733,14401,4,146357,1,0,2,7,3,0,0,10.023,1.0
911360,0,725,14430,2,45860,2,0,2,1,8,0,0,3.141,1.0
911361,0,725,14430,2,38624,0,0,2,1,2,0,0,2.931,1.0
911362,0,725,14430,1,27500,1,0,2,1,2,0,0,2.086,1.0
911363,0,725,14430,5,217959,1,0,1,4,8,0,0,19.214,1.0
911364,0,725,14430,3,62890,2,0,3,1,8,0,0,3.583,1.0
911365,0,725,14430,3,74108,1,0,2,1,2,0,0,5.075,1.0
911366,0,725,14430,5,221465,1,0,2,1,8,0,0,15.167,1.0
911367,0,725,14430,4,135558,2,0,2,1,8,0,0,9.284,1.0
911368,0,725,14430,5,204522,1,0,3,1,8,0,0,11.652,1.0
911369,0,725,14430,3,86312,0,0,2,1,8,0,0,5.911,1.0
911370,0,725,14430,4,102318,1,0,2,1,8,0,0,7.007,1.0
911371,0,725,14430,2,39905,2,0,3,1,2,0,0,2.274,1.0
911372,0,725,14430,3,94246,2,0,3,1,2,0,0,5.525,1.0
911373,0,725,14430,5,205691,2,0,2,1,2,0,0,15.606,1.0
911374,0,725,14430,4,126200,3,0,4,1,3,0,0,5.521,1.0
911375,0,725,14430,1,10762,0,0,2,1,8,0,0,0.817,1.0
911376,0,725,14430,2,47206,1,0,2,1,8,0,0,3.582,1.0
911377,0,725,14430,5,291574,1,0,2,2,2,0,0,19.399,1.0
911378,0,725,14430,5,197512,1,0,1,4,2,0,0,17.411,1.0
911379,0,725,14430,3,76167,1,0,1,4,8,0,0,6.714,1.0
911380,0,725,14430,2,58875,1,0,1,4,8,0,0,5.19,1.0
911381,0,725,14430,3,64944,1,0,1,6,8,0,0,5.725,1.0
911382,0,725,14430,3,95713,1,0,1,4,8,0,0,8.437,1.0
911383,0,725,14430,2,30119,0,0,1,4,8,0,0,2.88,1.0
911384,0,725,14430,4,148457,1,0,1,4,8,0,0,13.087,1.0
911385,0,725,14430,2,36544,0,0,1,4,3,0,0,3.494,1.0
911386,0,725,14430,1,10568,0,0,1,4,2,0,0,0.932,1.0
911387,0,725,14430,4,121346,1,0,1,4,2,0,0,10.697,1.0
911388,0,725,14430,2,50755,1,0,1,4,8,0,0,4.474,1.0
911389,0,725,14430,1,2478,2,0,3,3,3,0,0,0.145,1.0
911390,0,725,14430,2,56773,2,0,6,1,2,0,0,1.948,1.0
911391,0,725,14430,1,9886,1,0,3,3,8,0,0,0.58,1.0
911392,0,725,14430,4,138259,3,0,6,1,8,0,0,4.6,1.0
911393,0,725,14430,2,38452,2,0,2,7,2,0,0,2.633,1.0
911394,0,725,14430,2,44663,1,0,3,1,8,0,0,2.618,1.0
911395,0,725,14430,1,27057,1,0,2,2,2,0,0,1.853,1.0
911396,0,725,14430,2,48512,1,0,6,1,2,0,0,1.665,1.0
911397,0,725,14430,3,63310,2,0,2,1,8,0,0,4.336,1.0
911398,0,725,14430,1,7861,1,0,5,3,3,0,0,0.302,1.0
911399,0,725,14430,3,70971,2,0,4,1,8,0,0,3.209,1.0
911400,0,725,14430,4,135259,1,0,2,3,2,0,0,8.999,1.0
911401,0,725,14430,1,22240,2,0,4,3,2,0,0,1.006,1.0
911402,0,725,14430,3,75431,0,0,1,6,3,0,0,7.213,1.0
911403,0,725,14430,1,8545,3,0,5,1,8,0,0,0.32,1.0
911404,0,725,14430,2,54142,1,0,1,4,8,0,0,4.773,1.0
911405,0,725,14430,4,117758,2,0,3,3,3,0,0,6.904,1.0
911406,0,725,14430,1,16390,3,0,4,1,2,0,0,0.729,1.0
911407,0,726,14433,3,62750,2,0,2,5,2,0,0,4.297,1.0
911408,0,726,14433,5,263530,0,0,2,1,2,0,0,19.995,1.0
911409,0,726,14433,3,71069,1,0,2,1,2,0,0,5.392,1.0
911410,0,726,14433,1,16174,0,0,2,1,3,0,0,1.227,1.0
911411,0,726,14433,3,88322,1,0,3,3,8,0,0,5.027,1.0
911412,0,726,14433,5,175154,1,0,6,1,8,0,0,6.011,1.0
911413,0,726,14433,1,5896,1,0,2,1,2,0,0,0.404,1.0
911414,0,726,14433,2,34101,0,0,1,4,2,0,0,3.006,1.0
911415,0,726,14433,2,41124,1,0,1,4,8,0,0,3.625,1.0
911416,0,726,14433,3,89940,0,0,1,6,8,0,0,8.6,1.0
911417,0,726,14433,4,119658,3,0,6,1,2,0,0,3.901,1.0
911418,0,726,14433,1,4700,1,0,1,4,8,0,0,0.414,1.0
911419,0,726,14433,1,20460,3,0,3,3,2,0,0,1.2,1.0
911420,0,726,14433,3,73128,2,0,4,1,2,0,0,3.307,1.0
911421,0,726,14433,5,304427,1,0,3,3,2,0,0,17.344,1.0
911422,0,726,14433,3,82930,2,0,2,1,2,0,0,6.292,1.0
911423,0,726,14433,2,46676,1,0,2,2,2,0,0,3.106,1.0
911424,0,726,14433,2,39079,1,0,2,1,3,0,0,2.676,1.0
911425,0,726,14433,3,96762,7,0,8,2,2,0,0,2.433,1.0
911426,0,726,14433,2,43674,0,0,6,1,2,0,0,1.499,1.0
911427,0,726,14433,2,54264,1,0,1,4,8,0,0,4.783,1.0
911428,0,726,14433,4,113749,2,0,5,1,8,0,0,4.264,1.0
911429,0,726,14433,2,57287,2,0,2,1,8,0,0,3.923,1.0
911430,0,726,14433,1,28810,2,0,4,2,8,0,0,1.281,1.0
911431,0,726,14433,1,7092,3,0,6,1,8,0,0,0.231,1.0
911432,0,726,14433,3,73275,5,0,5,3,8,0,0,2.702,1.0
911433,0,726,14433,2,48797,2,0,2,5,2,0,0,3.342,1.0
911434,0,726,14433,2,30665,1,0,3,3,8,0,0,1.747,1.0
911435,0,725,14435,4,130738,0,0,1,4,8,0,0,11.525,1.0
911436,0,725,14435,1,3162,1,0,2,1,8,0,0,0.217,1.0
911437,0,725,14435,5,151756,2,0,2,1,2,0,0,10.393,1.0
911438,0,725,14435,5,158956,1,0,4,1,2,0,0,7.188,1.0
911439,0,725,14435,2,32811,1,0,2,3,8,0,0,2.489,1.0
911440,0,725,14435,1,27992,1,0,4,1,8,0,0,1.266,1.0
911441,0,725,14435,2,36629,1,0,1,4,2,0,0,3.502,1.0
911442,0,725,14435,2,42946,2,0,2,1,2,0,0,2.941,1.0
911443,0,725,14435,4,113115,2,0,3,1,8,0,0,6.445,1.0
911444,0,725,14435,3,87243,0,0,2,5,2,0,0,6.619,1.0
911445,0,725,14435,5,182321,1,0,4,1,2,0,0,8.245,1.0
911446,0,725,14435,2,34911,2,0,2,1,2,0,0,2.391,1.0
911447,0,725,14435,3,86655,2,0,2,5,2,0,0,5.934,1.0
911448,0,725,14435,5,189332,1,0,2,1,8,0,0,12.966,1.0
911449,0,725,14435,4,121240,2,0,3,3,2,0,0,6.907,1.0
911450,0,725,14435,3,75187,3,0,3,1,3,0,0,4.408,1.0
911451,0,725,14435,1,12759,1,0,2,3,2,0,0,0.874,1.0
911452,0,725,14435,4,130210,2,0,2,2,3,0,0,8.917,1.0
911453,0,725,14435,3,65971,2,0,3,1,2,0,0,3.868,1.0
911454,0,725,14435,5,257688,2,0,2,1,8,0,0,17.647,1.0
911455,0,725,14435,4,120502,2,0,2,1,2,0,0,8.252,1.0
911456,0,725,14435,4,105987,2,0,3,3,2,0,0,6.038,1.0
911457,0,725,14435,3,95084,1,0,6,1,8,0,0,3.164,1.0
911458,0,725,14435,3,83224,3,0,3,2,8,0,0,4.879,1.0
911459,0,725,14435,3,90430,1,0,3,1,3,0,0,5.152,1.0
911460,0,725,14435,1,9934,1,0,1,4,8,0,0,0.876,1.0
911461,0,725,14435,4,115648,1,0,1,4,8,0,0,10.195,1.0
911462,0,725,14435,3,69451,1,0,1,6,2,0,0,6.122,1.0
911463,0,725,14435,3,87783,0,0,1,6,2,0,0,8.394,1.0
911464,0,725,14435,3,75774,0,0,1,4,2,0,0,6.68,1.0
911465,0,725,14435,2,42893,1,0,1,4,2,0,0,4.101,1.0
911466,0,725,14435,3,81607,1,0,1,6,8,0,0,7.194,1.0
911467,0,725,14435,5,203938,1,0,1,4,2,0,0,17.978,1.0
911468,0,725,14435,2,52225,0,0,1,4,2,0,0,4.994,1.0
911469,0,725,14435,2,46798,1,0,1,6,8,0,0,4.125,1.0
911470,0,725,14435,4,114909,1,0,2,3,8,0,0,7.645,1.0
911471,0,725,14435,2,30283,3,0,5,1,2,0,0,1.164,1.0
911472,0,725,14435,1,12223,1,0,3,2,2,0,0,0.696,1.0
911473,0,725,14435,5,182906,2,0,4,1,2,0,0,8.271,1.0
911474,0,725,14435,4,130949,1,0,2,7,2,0,0,9.935,1.0
911475,0,725,14435,3,85773,6,0,8,3,8,0,0,2.137,1.0
911476,0,725,14435,3,66392,1,0,1,6,2,0,0,5.853,1.0
911477,0,725,14435,4,123773,1,0,2,1,8,0,0,9.391,1.0
911478,0,725,14435,3,64851,2,0,5,1,8,0,0,2.492,1.0
911479,0,725,14435,2,50225,1,0,5,2,2,0,0,1.93,1.0
911480,0,725,14435,3,88469,0,0,1,6,2,0,0,8.459,1.0
911481,0,725,14435,3,71167,1,0,2,1,3,0,0,5.4,1.0
911482,0,725,14435,3,78029,1,0,2,1,8,0,0,5.344,1.0
911483,0,725,14435,1,940,2,0,2,1,3,0,0,0.064,1.0
